Serial,Event,Country,Code Region,Region,gid,Code District,District,Code Commune,Commune,Location,Date (YMD),Comments,Cause,Description of Cause,Source,Magnitude,GLIDEnumber,Other sectors,DataCards,Deaths,Injured,Missing,Houses Destroyed,Houses Damaged,Victims,Affected,Relocated,Evacuated,Losses $USD,Losses $Local,Education centers,Hospitals,Damages in crops Ha.
82-97,HEATWAVE,Mexico,25,SINALOA,2612,25006,Culiacán,,,,1982/5/27,Deshidratación en hospitales.,ATMOSPHCONDITION,Altas temperaturas,Excélsior 28/05/82:36A,,,,1,,123,,,,,,,,,,,,
82-112,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09010,Álvaro Obregón,,,,1982/6/4,Se incrementan casos de deshidratación y enfermedades gastrointestinales.,ENSO_KID,Aumento de la temperatura a más de 30 grados,El Universal 04/06/1982:17  20,,,,1,,,,,,,,,,,,,,
82-132,HEATWAVE,Mexico,29,TLAXCALA,241,29033,Tlaxcala,,,,1982/6/11,Males gastrointestinales.,ENSO_KID,,Excélsior 12/06/82:37A,,,,1,,7000,,,,,,,,,,,,
82-148,HEATWAVE,Mexico,08,CHIHUAHUA,1209,08037,Juárez,,,,1982/6/27,En los últimos 3 días  han muerto otros 14 niños  cuando las autoridades creían que ya no pasaría. Además los perros callejeros han presentado hidrofóbia y ya son 80 las personas afectadas por perros con rabia en los últimos 3 días también. El día 09/07/8 2:27A se reporta otra muerte.//El día10/07/82:23A se reportan 2 muertos más.//Nota: las cifras de la ficha son los totales.,ENSO_KID,45° C a la sombra,Excélsior 30/06/82:40A,,,,1,31,130,,,,,,,,,,,,
82-159,HEATWAVE,Mexico,25,SINALOA,2612,25006,Culiacán,,,,1982/7/7,Alrededor de 200000 aves de corral han muerto como consecuencia de las altas temperaturas de hasta 45 grados que se presentan en Sinaloa  muertes principalmente en aquellas aves en proceso de enviarse al mercado. Aumentan casos de deshidratación.,ENSO_KID,Temperaturas de 45° C,El Universal 08/07/1982:14,,,Pie de cria aves de corral,1,,,,,,,,,,6217,3000000,,,
82-175,HEATWAVE,Mexico,25,SINALOA,2612,25001,Ahome,,,,1982/7/15,Han muerto en la localidad debido a las altas temperaturas  y se ha reducido la producción de huevo alarmantemente.,ENSO_KID,Temperaturas de 40° C,Excélsior 15/07/82:34 A,,,Cientos de aves y producción de huevo,1,,,,,,,,,,,,,,
82-184,HEATWAVE,Mexico,02,BAJA CALIFORNIA,833,02004,Tijuana,,,,1982/7/22,,ENSO_KID,Temperaturas de 39° C,Excélsior 22/07/82:30A,,,,1,,20,,,,,,,,,,,,
83-62,HEATWAVE,Mexico,30,VERACRUZ,1696,30193,Veracruz,,,,1983/3/5,Casos de deshidratación y enfermedades gastrointestinales.,OTHER,,El Universal,,,,1,1,19,,,,,,,,,,,,
83-118,HEATWAVE,Mexico,14,JALISCO,310,14039,Guadalajara,,,,1983/4/18,Temperaturas de hasta 35°C en la capital tapatía por lo que se han atendido a 600 menores deshidratados y a 800 jóvenes por males gastrointestinales. Se atienden 40 casos al día. La 2a fecha de la fuente dice: mueren 8 niños  1080 deshidratados en lo que  va del mes.//La escasez de agua y la onda cálida son las causas  dicen las autoridades//,OTHER,Temperaturas de 35° C,Excélsior 19/04/83:27a 27/04/83:6d,,,,1,8,1080,,,,,,,,,,,,
83-129,HEATWAVE,Mexico,10,DURANGO,59,10005,Durango,,,,1983/5/1,Temperaturas de 34°C  el agua escasea. Los casos de deshidratación en su mayoría son niños.,OTHER,Temperaturas de 34° C,Excélsior 02/05/83:5d,,,,1,,12,,,,,,,,,,,,
83-131,HEATWAVE,Mexico,32,ZACATECAS,651,32056,Zacatecas,,,,1983/5/2,82 casos de deshidratación por las altas temperaturas 46°C. 2A. fecha dela fuente: las temperaturas de hasta 42°C han provocado deshidratación y gastroenteritis. Diariamente se tiendes 15 niños.,OTHER,,Excélsior 03/05/83:4a 30;21/05/83:6d,,,,1,,200,,,,,,,,,,,,
83-132,HEATWAVE,Mexico,24,SAN LUIS POTOSI,1971,24024,Rioverde,,,,1983/5/2,20 casos de deshidratación por las altas temperaturas: 46°C,OTHER,Temperaturas de 46° C,Excélsior 03/05/83:4a 30,,,,1,,20,,,,,,,,,,,,
83-133,HEATWAVE,Mexico,05,COAHUILA,1151,05018,Monclova,,,,1983/5/2,40 casos de deshidratación por las altas temperaturas: 36°C a la sombra.,OTHER,Temperaturas de 36° C,Excélsior 03/05/83:4a 30,,,,1,,40,,,,,,,,,,,,
83-134,HEATWAVE,Mexico,19,NUEVO LEON,2940,19039,Monterrey,,,,1983/5/2,240 casos de deshidratación por las altas temperaturas: 43°C,OTHER,Temperaturas de 43° C,Excélsior 03/05/83:4a 30,,,,1,1,240,,,,,,,,,,,,
83-135,HEATWAVE,Mexico,05,COAHUILA,1151,05030,Saltillo,,,,1983/5/3,38 casos de deshidratación por las altas temperaturas: 36°C a la sombra,OTHER,Temperaturas de 36° C,Excélsior 03/05/83:4a 30,,,,1,,38,,,,,,,,,,,,
83-141,HEATWAVE,Mexico,08,CHIHUAHUA,1209,08037,Juárez,,,,1983/5/11,El Excélsior 26/05/83:28a. Temperaturas de 40°C y falta de agua en 24 colonias que son dotadas a través de pipas. 3a fecha de la fuente: en dos semanas han muerto 2 niños. Sigue la temperatura a 40°C. La falta de higiene agrava los males.,OTHER,Temperaturas de 40° C,Excélsior 1/05/83:30a 15/05/83:1a,,,,1,3,200,,,,,,,,,,,,
83-166,HEATWAVE,Mexico,26,SONORA,1449,26030,Hermosillo,,,,1983/6/21,Temperaturas de 43°C. En dos semanas han muerto 13 personas y hay 500 hospitalizados por deshidratación.,OTHER,Temperaturas de 43° C,Excélsior 26/06/83:6d;29/06/83:6d,,,,1,13,500,,,,,,,,,,,,
83-167,HEATWAVE,Mexico,24,SAN LUIS POTOSI,1971,24028,San Luis Potosí,,,,1983/6/24,Temperaturas de 45°C. Los niños son los más vulnerables. Diariamente se atiendes 16 casos.,OTHER,Temperaturas de 45° C,Excélsior 29/06/83:6d,,,,1,35,40,,,,,,,,,,,,
83-176,HEATWAVE,Mexico,26,SONORA,1449,26018,Cajeme,,,,1983/6/24,40 niños deshidratados en los últimos días por las intensas temperaturas.,OTHER,Altas temperaturas,Excélsior 29/06/83:6d;01/07/83:6d,,,,1,5,40,,,,,,,,,,,,
83-179,HEATWAVE,Mexico,05,COAHUILA,1151,05018,Monclova,,,,1983/6/27,46 casos de deshidratación.,OTHER,Temperaturas de 46° C,Excélsior 28/06/83:6a,,,,1,,46,,,,,,,,,,,,
83-180,HEATWAVE,Mexico,05,COAHUILA,1151,05025,Piedras Negras,,,,1983/6/30,200 niños internados por deshidratación.,OTHER,Temperaturas de 42° C,Excélsior 01/06/83:6d,,,,1,,200,,,,,,,,,,,,
83-232,HEATWAVE,Mexico,26,SONORA,1449,26042,Navojoa,,,,1983/7/28,,OTHER,Temperatura de 40°C,Excélsior 29/07/83:4a,,,,1,6,700,,,,,,,,,,,,
83-236,HEATWAVE,Mexico,26,SONORA,1449,26030,Hermosillo,,,,1983/8/2,800 casos de deshidratación,OTHER,Temperatura de hasta 44°C,Excélsior 06/09/83:7d,,,,1,,800,,,,,,,,,,,,
83-238,HEATWAVE,Mexico,26,SONORA,1449,26018,Cajeme,,,,1983/8/2,,OTHER,Temperaturas de 40- 42°C,Excélsior 06/09/83:7d,,,,1,,614,,,,,,,,,,,,
83-245,HEATWAVE,Mexico,05,COAHUILA,1151,05025,Piedras Negras,,,,1983/8/7,,OTHER,Temperaturas de 40°C,Excélsior 17/08/83:5a,,,,1,,17,,,,,,,,,,,,
84-78,HEATWAVE,Mexico,19,NUEVO LEON,2940,19039,Monterrey,,,,1984/4/21,Casos de deshidratación.,OTHER,45° C,Excélsior 21/04/84:17A,,,,1,,45,,,,,,,,,,,,
84-86,HEATWAVE,Mexico,24,SAN LUIS POTOSI,1971,24003,Aquismón,,,,1984/4/26,Daños globales para toda la región.,OTHER,Temperatura de 40°C,Excélsior 29/04/84: 33a,,,,1,1,3,,,,,,,,,300000000,,,10000
84-96,HEATWAVE,Mexico,28,TAMAULIPAS,2408,28041,Victoria,,,,1984/5/3,Casos de deshidratación.,OTHER,Altas temperaturas 43-45° C,Excélsior 06/05/84:10d;04/05/84:9d,,,,1,,67,,,,,,,,,,,,
86-120,HEATWAVE,Mexico,26,SONORA,1449,26042,Navojoa,,,,1986/8/31,No se menciona cuando inicia el evento  por eso se cita la fecha de la nota periodística.,OTHER,,La Jornada 31/08/86:5,,,,1,3,45,,,,,,,,,,,,
87-73,HEATWAVE,Mexico,26,SONORA,1449,,,,,,1987/6/23,,ENSO_KID,,La Jornada 24/06/87:10,,,,1,10,1650,,,,,,,,,,,,
87-74,HEATWAVE,Mexico,19,NUEVO LEON,2940,,,,,,1987/6/23,,ENSO_KID,,La Jornada 24/06/87:10,,,,1,,220,,,,,,,,,,,,
88-64,HEATWAVE,Mexico,19,NUEVO LEON,2940,19039,Monterrey,,,,1988/6/4,Los muertos fueron niños deshidratados,OTHER,,El Universal,,,,1,3,,,,,,,,,,,,,
88-67,HEATWAVE,Mexico,19,NUEVO LEON,2940,19039,Monterrey,,,,1988/6/10,,OTHER,,El Universal,,,,1,1,,,,,,,,,,,,,
89-50,HEATWAVE,Mexico,19,NUEVO LEON,2940,19039,Monterrey,,,,1989/5/26,Los muertos fueron niños  La Jornada reporta 500 enfermos  casi todos los casos con síntomas de deshidrtación.,OTHER,Temperaturas de más de 40° C,La Jornada 26/05/89:12 El Universal,,,,1,10,500,,,,,,,,,,,,
89-57,HEATWAVE,Mexico,19,NUEVO LEON,2940,19036,Mier y Noriega,,,,1989/6/4,Por deshidratación.,OTHER,Altas temperaturas,La Jornada 05/06/89:48,,,,1,12,,,,,,,,,,,,,
89-87,HEATWAVE,Mexico,12,GUERRERO,880,12050,Pungarabato,,,,1989/7/20,Los enfermos son por deshidratación.,OTHER,Altas temperaturas,La Jornada 21/07/89:13,,,,1,,35,,,,,,,,,,,,
90-48,HEATWAVE,Mexico,08,CHIHUAHUA,1209,08019,Chihuahua,,,,1990/5/4,Se incrementan los casos de deshidratación y enfermedades gastrointestinales.,OTHER,,El Universal,,,,1,2,,,,,,,,,,,,,
90-57,HEATWAVE,Mexico,28,TAMAULIPAS,2408,28027,Nuevo Laredo,,,,1990/5/21,,OTHER,,El Universal,,,Varios cultivos,1,,17,,,,,,,,,,,,
90-79,HEATWAVE,Mexico,08,CHIHUAHUA,1209,08037,Juárez,,,,1990/6/28,,OTHER,,El Universal,,,,1,,,,,,,,,,,,,,
94-102,HEATWAVE,Mexico,08,CHIHUAHUA,1209,08037,Juárez,,,,1994/6/15,Los  afectados carecen de agua. Se incrementan las enfermedades gastrointestinales por la deshidratación. Se interrumpieron las clases en el estado; las presas se encuentran a un 7% de su capacidad. Excélsior 19/06/1994:1 4 edos.: 27/0671994:1 4 edos. 01/ 07/94:39.: 19/07/1994:1 4edos.;22/07/1994:1; La Jornada 29/06/1994:43.; 30/07/1994:1 4 edos.: 26/07/1994:37. Excélsior 27/08/1994:1 3 edos.,ENSO_KID,Temperaturas de 42 y 45° C,La Jornada,,,,1,25,2000,,,,,100000,,,,,,,140000
94-104,HEATWAVE,Mexico,02,BAJA CALIFORNIA,833,02002,Mexicali,,,,1994/7/1,Los enfermos y muertos han sido por deshidratación y enfermedades gastrointestinales.,ENSO_KID,Temperaturas de 45° C,La Jornada,,,,1,4,400,,,,,,,,,,,,
94-237,HEATWAVE,Mexico,08,CHIHUAHUA,1209,08037,Juárez,,,,1994/9/10,Muere una niña al ser dejada en una camioneta durante 5 horas. La madre estaba afectada de sus facultades mentales.,ENSO_KID,Temperaturas de 40 a 45° C,Excélsior 11/09/1994:1 4 Estados,,,,1,1,47,,,,,,,,,,,,
96-85,HEATWAVE,Mexico,05,COAHUILA,1151,05036,Viesca,,,,1996/5/25,Se incrementan los casos de personas deshidratadas y con males gastrointestinales.,OTHER,,La Jornada,,,,1,,,,,,,,,,,,,,
96-86,HEATWAVE,Mexico,05,COAHUILA,1151,05017,Matamoros,,,,1996/5/25,Se incrementan los casos de personas deshidratadas y con males gastrointestinales.,OTHER,,La Jornada,,,,1,,,,,,,,,,,,,,
96-87,HEATWAVE,Mexico,08,CHIHUAHUA,1209,08019,Chihuahua,,,,1996/5/25,Se incrementan los casos de personas deshidratadas y con males gastrointestinales.,OTHER,,La Jornada,,,,1,,,,,,,,,,,,,,
96-88,HEATWAVE,Mexico,08,CHIHUAHUA,1209,08037,Juárez,,,,1996/5/26,Se incrementan los casos de personas deshidratadas y con males gastrointestinales.,OTHER,,La Jornada,,,,1,,,,,,,,,,,,,,
96-89,HEATWAVE,Mexico,08,CHIHUAHUA,1209,08065,Urique,,,,1996/5/26,Se incrementan los casos de personas deshidratadas y con males gastrointestinales.,OTHER,,La Jornada,,,,1,,,,,,,,,,,,,,
96-90,HEATWAVE,Mexico,05,COAHUILA,1151,05035,Torreón,,,,1996/6/1,,OTHER,,El Universal,,,,1,6,,,,,,,,,,,,,
97-84,HEATWAVE,Mexico,26,SONORA,1449,26030,Hermosillo,,,,1997/6/30,,ENSO_KID,,El Universal,,,,1,1,,,,,,,,,,,,,
97-91,HEATWAVE,Mexico,05,COAHUILA,1151,05035,Torreón,,,,1997/7/9,,ENSO_KID,,La Jornada,,,,1,1,,,,,,,,,,,,,
97-105,HEATWAVE,Mexico,05,COAHUILA,1151,05035,Torreón,,,,1997/7/28,,ENSO_KID,,La Jornada,,,,1,,8,,,,,,,,,,,,
97-114,HEATWAVE,Mexico,02,BAJA CALIFORNIA,833,02002,Mexicali,,,,1997/8/21,,ENSO_KID,,La Jornada,,,,1,4,,,,,,,,,,,,,
98-112,HEATWAVE,Mexico,24,SAN LUIS POTOSI,1971,,,,,,1998/5/12,El retraso de las lluvias mantiene paralizado al sector agrícola.,ENSO_KID,Ausencia de lluvias y de viento  altas temperaturas,La Jornada 12/05/1998,,,,1,,,,,,,,,,,,,,
98-142,HEATWAVE,Mexico,24,SAN LUIS POTOSI,1971,24031,Santa Catarina,,,,1998/6/9,Murió una niña de dos años por neumonía  después de que su familia le dió a beber agua fría para mitigar el calor,OTHER,Altas temperaturas,El Universal 10/06/1998: 1 Estados,,,,1,1,,,,,,,,,,,,,
98-216,HEATWAVE,Mexico,02,BAJA CALIFORNIA,833,02002,Mexicali,,,,1998/8/31,,ENSO_GIRL,Altas temperaturas (47°C),La Jornada 01/09/1998,,,,1,,,,,,,,,,,,,,
00-237,HEATWAVE,Mexico,32,ZACATECAS,651,32056,Zacatecas,,,,2000/4/27,Muerte por deshidratación y enfermos de diarrea y deshidratación.,OTHER,,El Universal 27/04/2000: Los Estados-On,,,,1,1,1436,,,,,,,,,,,,
01-190,HEATWAVE,Mexico,28,TAMAULIPAS,2408,28038,Tampico,,,,2001/6/6,,OTHER,Altas temperaturas,La Jornada 07/06/2001:35,,,,1,12,,,,,,,,,,,,,
02-134,HEATWAVE,Mexico,19,NUEVO LEON,2940,19039,Monterrey,,,,2002/5/1,Los alimentos se descomponen con rapidez.,ENSO_KID,48° C,La Jornada 04/05/02:28,,,,1,,17,,,,,,,,,,,,
02-141,HEATWAVE,Mexico,13,HIDALGO,2274,13028,Huejutla de Reyes,,,,2002/5/7,,ENSO_KID,,El Universal 07/05/02:Los Estados,,,,1,,,,,,,,,,,,,,
02-143,HEATWAVE,Mexico,32,ZACATECAS,651,32010,Fresnillo,,,,2002/5/7,,ENSO_KID,Temperaturas hasta de 38°C,El Universal 08/05/02:Los Estados,,,,1,2,,,,,,,,,,,,,
02-154,HEATWAVE,Mexico,30,VERACRUZ,1696,30061,Las Choapas,,,,2002/5/15,,OTHER,45°C,La Jornada 15/05/02:52,,,,1,1,,,,,,,,,,,,,
02-155,HEATWAVE,Mexico,30,VERACRUZ,1696,30039,Coatzacoalcos,,,,2002/5/15,,OTHER,Entre 42 y 45°C,La Jornada 15/05/02:52,,,,1,1,,,,,,,,,,,,,
02-171,HEATWAVE,Mexico,26,SONORA,1449,26030,Hermosillo,,,,2002/5/30,,ENSO_KID,,El Universal 31/05/02:Los Estados,,,,1,2,,,,,,,,,,,,,
04-213,HEATWAVE,Mexico,18,NAYARIT,1527,18019,La Yesca,,,,2004/6/1,Temperaturas hasta de 44.5 grados centígrados se registran en la sierra de Nayarit a consecuencia de la ola de calor que azota a la mayor parte del territorio nacional  informó hoy la Comisión Nacional del Agua. La Secretaría de Salud en esa entidad repor tó la primera defunción a consecuencia de enfermedades diarréicas debido a los efectos de la onda cálida. El secretario estatal de Salud  Roberto Yáñez Franco  explicó que la víctima mortal es un niño de cinco años de edad de la comunidad rural de Los Pin os  que falleció debido a complicaciones por deshidratación.,OTHER,,La Jornada 02/06/2004: 32b,,,,1,1,,,,,,,,,,,,,
04-368,HEATWAVE,Mexico,02,BAJA CALIFORNIA,833,,,,,,2004/8/17,Hay 33 casos de insolados  35 quemaduras por la exposición a los rayos solares y 187 deshidratados. También se reportaron 11 casos de personas que sufrieron golpe de calor  cuyos síntomas son debilidad  mareos  vista empañada  confusión  delirios e inconc iencia  así como convulsiones.,OTHER,,La Jornada 18/08/2004: 35b,,,,1,6,266,,,,,,,,,,,,
05-220,HEATWAVE,Mexico,10,DURANGO,59,10026,San Dimas,,,,2005/4/8,,OTHER,Temperaturas de hasta 40 grados C a la sombra,El Universal,,,,1,,,,,,,,,,,,,,
05-221,HEATWAVE,Mexico,10,DURANGO,59,10034,Tamazula,,,,2005/4/8,,OTHER,Tempraturas de hasta 40 grados C a la sombra,El Universal,,,,1,,,,,,,,,,,,,,
05-225,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09010,Álvaro Obregón,,,,2005/4/9,Enfermos por deshidratación.,ENSO_KID,Temperaturas de hasta 32º C,El Universal,,,,1,,,,,,,,,,,,,,
05-226,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09002,Azcapotzalco,,,,2005/4/9,Enfermos por deshidratación,ENSO_KID,Temperaturas de hasta 32º C,El Universal,,,,1,,,,,,,,,,,,,,
05-227,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09014,Benito Juárez,,,,2005/4/9,Enfermos por deshidratación,ENSO_KID,Temperaturas de hasta 32º C,El Universal,,,,1,,,,,,,,,,,,,,
05-228,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09003,Coyoacán,,,,2005/4/9,Enfermos por deshidratación,ENSO_KID,Temperaturas de hasta 32º C,El Universal,,,,1,,,,,,,,,,,,,,
05-229,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09004,Cuajimalpa de Morelos,,,,2005/4/9,Enfermos por deshidratación.,ENSO_KID,Temperaturas de hasta 32º C,El Universal,,,,1,,,,,,,,,,,,,,
05-230,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09015,Cuauhtémoc,,,,2005/4/9,Enfermos por deshidratación.,ENSO_KID,Temperaturas de hasta 32º C,El Universal,,,,1,,,,,,,,,,,,,,
05-231,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09005,Gustavo A. Madero,,,,2005/4/9,Enfermos por deshidratación.,ENSO_KID,Temperaturas de hasta 32º C,El Universal,,,,1,,,,,,,,,,,,,,
05-232,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09006,Iztacalco,,,,2005/4/9,Enfermos por deshidratación.,ENSO_KID,Temperaturas de hasta 32º C,El Universal,,,,1,,,,,,,,,,,,,,
05-233,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09007,Iztapalapa,,,,2005/4/9,Enfermos por deshidratación.,ENSO_KID,Temperaturas de hasta 32º C,El Universal,,,,1,,,,,,,,,,,,,,
05-234,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09008,La Magdalena Contreras,,,,2005/4/9,Enfermos por deshidratación.,ENSO_KID,Temperaturas de hasta 32º C,El Universal,,,,1,,,,,,,,,,,,,,
05-235,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09016,Miguel Hidalgo,,,,2005/4/9,Enfermos por deshidratación.,ENSO_KID,Temperaturas de hasta 32º C,El Universal,,,,1,,,,,,,,,,,,,,
05-236,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09009,Milpa Alta,,,,2005/4/9,Enfermos por deshidratación.,ENSO_KID,Temperaturas de hasta 32º C,El Universal,,,,1,,,,,,,,,,,,,,
05-237,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09011,Tláhuac,,,,2005/4/9,Enfermos por deshidratación.,ENSO_KID,Temperaturas de hasta 32º C,El Universal,,,,1,,,,,,,,,,,,,,
05-238,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09012,Tlalpan,,,,2005/4/9,Enfermos por deshidratación.,ENSO_KID,Temperaturas de hasta 32º C,El Universal,,,,1,,,,,,,,,,,,,,
05-239,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09017,Venustiano Carranza,,,,2005/4/9,Enfermos por deshidratación.,ENSO_KID,Temperaturas de hasta 32º C,El Universal,,,,1,,,,,,,,,,,,,,
05-240,HEATWAVE,Mexico,09,DISTRITO FEDERAL,170,09013,Xochimilco,,,,2005/4/9,Enfermos por deshidratación.,ENSO_KID,Temperaturas de hasta 32º C,El Universal,,,,1,,,,,,,,,,,,,,
05-297,HEATWAVE,Mexico,27,TABASCO,2442,27001,Balancán,,,,2005/4/28,Muerte por deshidratación.,ATMOSPHCONDITION,,La Jornada,,,,1,1,,,,,,,,,,,,,
05-374,HEATWAVE,Mexico,02,BAJA CALIFORNIA,833,02002,Mexicali,,,,2005/5/30,Varias personas deshidratadas por las altas temperaturas.,ATMOSPHCONDITION,,La Jornada 31/5/08,,,,1,1,,,,,,,,,,,,,
05-395,HEATWAVE,Mexico,27,TABASCO,2442,27004,Centro,,,,2005/6/4,Personas deshidratadas.,ATMOSPHCONDITION,,La Jornada,,,,1,1,,,,,,,,,,,,,
05-404,HEATWAVE,Mexico,10,DURANGO,59,10015,Nazas,,,,2005/6/5,Enfermos por deshidratación y enfermedades gastrointestinales.,OTHER,Temperaturas que llegan a 42º C,El Universal,,,,1,,,,,,,,,,,,,,
05-405,HEATWAVE,Mexico,10,DURANGO,59,10007,Gómez Palacio,,,,2005/6/5,Deshidratados y enfermedades gastro intestinales.,OTHER,Temperaturas llegan a 42º C,El Universal,,,,1,,,,,,,,,,,,,,
05-406,HEATWAVE,Mexico,05,COAHUILA,1151,05035,Torreón,,,,2005/6/5,,OTHER,Temperaturas llegan a 40º C,El Universal,,,,1,,,,,,,,,,,,,,
05-419,HEATWAVE,Mexico,10,DURANGO,59,10013,Mapimí,,,,2005/6/10,,ATMOSPHCONDITION,,La Jornada,,,,1,1,,,,,,,,,,,,,
05-420,HEATWAVE,Mexico,10,DURANGO,59,10018,El Oro,,,,2005/6/10,,ATMOSPHCONDITION,,La Jornada,,,,1,,,,,,,,,,,,,,
05-421,HEATWAVE,Mexico,10,DURANGO,59,10015,Nazas,,,,2005/6/10,,ATMOSPHCONDITION,,La Jornada,,,,1,,,,,,,,,,,,,,
05-436,HEATWAVE,Mexico,02,BAJA CALIFORNIA,833,02002,Mexicali,,,,2005/6/13,Gran cantidad de personas deshidratadas y daños a la agricultura. Estiman autoridades que la violencia intrafamiliar y los accidentes de tránsito aumentan considerablemente durante el verano.,OTHER,Temperaturas llegan a 50º C,El Universal,,,,1,,,,,,,,,,,,,,
05-440,HEATWAVE,Mexico,13,HIDALGO,2274,13048,Pachuca de Soto,,,,2005/6/14,Numerosos casos de deshidratación y enfermedades gastrointestinales. A esto se suma que llevan 1 mes sin agua.,ATMOSPHCONDITION,,La Jornada,,,,1,,,,,,,,,,,,,,
05-453,HEATWAVE,Mexico,32,ZACATECAS,651,32039,Río Grande,,,,2005/6/15,,ATMOSPHCONDITION,,La Jornada,,,,1,1,,,,,,,,,,,,,
05-480,HEATWAVE,Mexico,02,BAJA CALIFORNIA,833,02002,Mexicali,,,,2005/6/23,Se han incrementado las enfermedades gastrointestinales.,OTHER,Temperaturas de 39º C a las 8:00 AM,El Universal,,,,1,,,,,,,,,,,,,,
05-543,HEATWAVE,Mexico,02,BAJA CALIFORNIA,833,02002,Mexicali,,,,2005/7/3,Aumentan casos de deshidratación y enfermedades gastrointestinales.,ATMOSPHCONDITION,,La Jornada,,,,1,1,,,,,,,,,,,,,
05-545,HEATWAVE,Mexico,08,CHIHUAHUA,1209,08065,Urique,,,,2005/7/3,,OTHER,Temperaturas de 47º C,El Universal,,,,1,,,,,,,,,,,,,,
05-446,HEATWAVE,Mexico,08,CHIHUAHUA,1209,08008,Batopilas,,,,2005/7/3,,OTHER,Temperaturas de 47º C,El Universal,,,,1,,,,,,,,,,,,,,
05-547,HEATWAVE,Mexico,08,CHIHUAHUA,1209,08053,Praxedis G. Guerrero,,,,2005/7/3,,OTHER,Temperaturas de 47º C,La Jornada,,,,1,,,,,,,,,,,,,,
05-548,HEATWAVE,Mexico,08,CHIHUAHUA,1209,08037,Juárez,,,,2005/7/3,,OTHER,Temperaturas de 47º C,El Universal,,,,1,,,,,,,,,,,,,,
05-549,HEATWAVE,Mexico,08,CHIHUAHUA,1209,08013,Casas Grandes,,,,2005/7/3,,OTHER,Temperaturas de 47º C,El Universal,,,,1,,,,,,,,,,,,,,
05-550,HEATWAVE,Mexico,02,BAJA CALIFORNIA,833,02004,Tijuana,,,,2005/7/3,,OTHER,Temperaturas de 47º C,El Universal,,,,1,2,,,,,,,,,,,,,
05-687,HEATWAVE,Mexico,02,BAJA CALIFORNIA,833,02002,Mexicali,,,,2005/7/22,Diarrea y deshidratación extrema.,OTHER,Temperaturas de 49º C,El Universal,,,,1,3,2400,,,,,,,,,,,,
05-842,HEATWAVE,Mexico,02,BAJA CALIFORNIA,833,02002,Mexicali,,,,2005/8/14,Enfermos por deshidratación.,OTHER,Temperaturas de 46 a 50º C,La Jornada,,,,1,9,,,,,,,,,,,,,
05-955,HEATWAVE,Mexico,05,COAHUILA,1151,05025,Piedras Negras,,,,2005/8/28,Los muertos eran migrantes.,OTHER,Temperaturas de 44º C,La Jornada,,,,1,3,,,,,,,,,,,,,
05-956,HEATWAVE,Mexico,05,COAHUILA,1151,05002,Acuña,,,,2005/8/28,,OTHER,Temperaturas de 44º C,La Jornada,,,,1,,,,,,,,,,,,,,
05-957,HEATWAVE,Mexico,05,COAHUILA,1151,05018,Monclova,,,,2005/8/28,,OTHER,Temperaturas de 44º C,La Jornada,,,,1,,,,,,,,,,,,,,
05-986,HEATWAVE,Mexico,02,BAJA CALIFORNIA,833,02002,Mexicali,,,,2005/8/31,,OTHER,Temperaturas de 46º C,La Jornada,,,,1,13,,,,,,,,,,,,,
05-1010,HEATWAVE,Mexico,02,BAJA CALIFORNIA,833,02002,Mexicali,,,,2005/9/5,,ATMOSPHCONDITION,,La Jornada,,,,1,2,,,,,,,,,,,,,
06-293,HEATWAVE,Mexico,19,NUEVO LEON,2940,19007,Aramberri,,,,2006/4/18,Se incrementan enfermedades gastrointestinales.,OTHER,Temperaturas de hasta 40° C.,La Jornada,,,,1,,,,,,,,,,,,,,
06-1477,HEATWAVE,Mexico,27,TABASCO,2442,27001,Balancán,,,,2006/5/9,Varios niños y ancianos deshidratados.,OTHER,45° C a la sombra,La Jonada,,,,1,,,,,,,,,,,,,,
06-567,HEATWAVE,Mexico,31,YUCATAN,2655,31050,Mérida,,,,2006/5/12,Casos de deshidratación y enfermedades diarréicas.,OTHER,Temperaturas de 43° C,El Universal,,,,1,,16390,,,,,,,,,,,,
06-574,HEATWAVE,Mexico,24,SAN LUIS POTOSI,1971,24028,San Luis Potosí,,,,2006/5/14,,OTHER,Temperaturas de hasta 52° C en algunas regiones,El Universal,,,,1,5,,,,,,,,,,,,,
